scenario,attachment_size_kb,repeat,turn_index,session_id,enriched_transcript_chars,attachments_total_chars,messages_in_window,anchors_count,summary_chars,tokens_in,tokens_out,cost_usd,latency_ms,cache_hit_kind,last_resolved_tier,cumulative_cost_usd,latency_budget_passed,cost_budget_passed,memory_drift_score,attachment_recall
contradiction,100,1,1,f32cb2e0-50e6-48df-8795-0600a2fea41d,60114,60000,2,1,824,4867,543,0.0,0,semantic,high,0.000000,True,True,1.0,False
contradiction,100,1,2,f32cb2e0-50e6-48df-8795-0600a2fea41d,86,0,4,1,1332,1284,490,0.0,0,semantic,low,0.000000,True,True,1.0,
contradiction,100,1,3,f32cb2e0-50e6-48df-8795-0600a2fea41d,78,0,6,2,1832,1901,503,0.0,0,semantic,low,0.000000,True,True,1.0,
contradiction,100,1,4,f32cb2e0-50e6-48df-8795-0600a2fea41d,80,0,8,2,2000,2556,544,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,100,1,5,f32cb2e0-50e6-48df-8795-0600a2fea41d,80,0,10,2,2000,3279,546,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,100,1,6,f32cb2e0-50e6-48df-8795-0600a2fea41d,80,0,12,2,2000,3880,558,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,100,1,7,f32cb2e0-50e6-48df-8795-0600a2fea41d,78,0,12,2,2000,3908,635,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,100,1,8,f32cb2e0-50e6-48df-8795-0600a2fea41d,83,0,12,3,2000,4071,749,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,100,1,9,f32cb2e0-50e6-48df-8795-0600a2fea41d,81,0,12,4,2000,4328,1106,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,100,1,10,f32cb2e0-50e6-48df-8795-0600a2fea41d,81,0,12,4,2000,4904,1102,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,100,1,11,f32cb2e0-50e6-48df-8795-0600a2fea41d,75,0,12,4,2000,5463,840,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,100,1,12,f32cb2e0-50e6-48df-8795-0600a2fea41d,77,0,12,4,2000,5728,911,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,100,1,13,f32cb2e0-50e6-48df-8795-0600a2fea41d,81,0,12,4,2000,6004,950,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,100,1,14,f32cb2e0-50e6-48df-8795-0600a2fea41d,75,0,12,4,2000,6198,997,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,100,1,15,f32cb2e0-50e6-48df-8795-0600a2fea41d,79,0,12,4,2000,6077,1033,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,100,1,16,f32cb2e0-50e6-48df-8795-0600a2fea41d,80,0,12,4,2000,6009,1075,0.0,0,exact,medium,0.000000,True,True,0.9333333333333333,
contradiction,100,1,17,f32cb2e0-50e6-48df-8795-0600a2fea41d,82,0,12,4,2000,6226,1117,0.0,0,exact,medium,0.000000,True,True,0.9375,
contradiction,100,1,18,f32cb2e0-50e6-48df-8795-0600a2fea41d,85,0,12,4,2000,6421,63,0.0,0,exact,medium,0.000000,True,True,0.9411764705882353,
contradiction,100,1,19,f32cb2e0-50e6-48df-8795-0600a2fea41d,81,0,12,4,2000,5545,1143,0.0,0,exact,medium,0.000000,True,True,0.9444444444444444,
contradiction,100,1,20,f32cb2e0-50e6-48df-8795-0600a2fea41d,85,0,12,4,2000,5694,907,0.0,0,exact,medium,0.000000,True,True,0.9473684210526315,
contradiction,100,2,1,8afe27dd-ee14-4839-aaac-afac6d6be250,60114,60000,2,1,824,4867,543,0.0,0,semantic,high,0.000000,True,True,1.0,False
contradiction,100,2,2,8afe27dd-ee14-4839-aaac-afac6d6be250,86,0,4,1,1332,1284,490,0.0,0,semantic,low,0.000000,True,True,1.0,
contradiction,100,2,3,8afe27dd-ee14-4839-aaac-afac6d6be250,78,0,6,2,1832,1901,503,0.0,0,semantic,low,0.000000,True,True,1.0,
contradiction,100,2,4,8afe27dd-ee14-4839-aaac-afac6d6be250,80,0,8,2,2000,2556,544,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,100,2,5,8afe27dd-ee14-4839-aaac-afac6d6be250,80,0,10,2,2000,3279,546,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,100,2,6,8afe27dd-ee14-4839-aaac-afac6d6be250,80,0,12,2,2000,3880,558,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,100,2,7,8afe27dd-ee14-4839-aaac-afac6d6be250,78,0,12,2,2000,3908,635,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,100,2,8,8afe27dd-ee14-4839-aaac-afac6d6be250,83,0,12,3,2000,4071,749,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,100,2,9,8afe27dd-ee14-4839-aaac-afac6d6be250,81,0,12,4,2000,4328,1106,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,100,2,10,8afe27dd-ee14-4839-aaac-afac6d6be250,81,0,12,4,2000,4904,1102,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,100,2,11,8afe27dd-ee14-4839-aaac-afac6d6be250,75,0,12,4,2000,5463,840,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,100,2,12,8afe27dd-ee14-4839-aaac-afac6d6be250,77,0,12,4,2000,5728,911,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,100,2,13,8afe27dd-ee14-4839-aaac-afac6d6be250,81,0,12,4,2000,6004,950,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,100,2,14,8afe27dd-ee14-4839-aaac-afac6d6be250,75,0,12,4,2000,6198,997,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,100,2,15,8afe27dd-ee14-4839-aaac-afac6d6be250,79,0,12,4,2000,6077,1033,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,100,2,16,8afe27dd-ee14-4839-aaac-afac6d6be250,80,0,12,4,2000,6009,1075,0.0,0,exact,medium,0.000000,True,True,0.9333333333333333,
contradiction,100,2,17,8afe27dd-ee14-4839-aaac-afac6d6be250,82,0,12,4,2000,6226,1117,0.0,0,exact,medium,0.000000,True,True,0.9375,
contradiction,100,2,18,8afe27dd-ee14-4839-aaac-afac6d6be250,85,0,12,4,2000,6421,63,0.0,0,exact,medium,0.000000,True,True,0.9411764705882353,
contradiction,100,2,19,8afe27dd-ee14-4839-aaac-afac6d6be250,81,0,12,4,2000,5545,1143,0.0,0,exact,medium,0.000000,True,True,0.9444444444444444,
contradiction,100,2,20,8afe27dd-ee14-4839-aaac-afac6d6be250,85,0,12,4,2000,5694,907,0.0,0,exact,medium,0.000000,True,True,0.9473684210526315,
